complaint_id,account_id,customer_id,complaint_type,description,severity,complaint_date,status
CMP-002497,80860D630,CUST-0070046,Identity Concern,Customer reported unusual transaction activity.,LOW,2022-05-15,UNDER_REVIEW
CMP-002498,80B70BD40,CUST-0010830,Suspicious Transaction,Customer reported unusual transaction activity.,CRITICAL,2023-10-23,OPEN
CMP-002499,80962CAB0,CUST-0040117,Identity Concern,Potential fraudulent activity was reported.,HIGH,2024-04-29,UNDER_REVIEW
CMP-002500,80A2CC0F0,CUST-0025028,Fraud Report,Customer raised an identity verification concern.,LOW,2024-02-11,RESOLVED
CMP-002501,80C936790,CUST-0096812,Fraud Report,Customer raised an identity verification concern.,LOW,2024-03-04,UNDER_REVIEW
CMP-002502,803D770A0,CUST-0045166,Identity Concern,Customer raised an identity verification concern.,LOW,2022-11-02,UNDER_REVIEW
CMP-002503,800F8FA80,CUST-0006562,Unusual Account Activity,Customer reported unusual transaction activity.,LOW,2024-08-18,OPEN
CMP-002504,800F18850,CUST-0117149,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2022-02-18,UNDER_REVIEW
CMP-002505,80EA96640,CUST-0029836,Identity Concern,Customer reported an unexpected transfer.,MEDIUM,2024-06-01,OPEN
CMP-002506,811F19580,CUST-0115015,Fraud Report,Unusual account behaviour was reported.,LOW,2022-07-15,RESOLVED
CMP-002507,8011B7D30,CUST-0021198,Suspicious Transaction,Potential fraudulent activity was reported.,LOW,2024-06-07,OPEN
CMP-002508,8037E9F20,CUST-0098362,Fraud Report,Customer reported unusual transaction activity.,HIGH,2022-02-19,UNDER_REVIEW
CMP-002509,803A096F0,CUST-0008548,Unusual Account Activity,Customer raised an identity verification concern.,HIGH,2023-12-06,RESOLVED
CMP-002510,80E649900,CUST-0020484,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2022-06-24,OPEN
CMP-002511,802B8B370,CUST-0031588,Fraud Report,Customer reported an unexpected transfer.,CRITICAL,2022-05-10,RESOLVED
CMP-002512,8130D6F60,CUST-0076714,Suspicious Transaction,Unusual account behaviour was reported.,MEDIUM,2023-04-03,RESOLVED
CMP-002513,80142C400,CUST-0049067,Identity Concern,Potential fraudulent activity was reported.,HIGH,2023-05-05,RESOLVED
CMP-002514,80D0C8C00,CUST-0016108,Unauthorized Transfer,Customer reported unusual transaction activity.,HIGH,2023-05-10,UNDER_REVIEW
CMP-002515,8068E0C80,CUST-0037001,Suspicious Transaction,Potential fraudulent activity was reported.,MEDIUM,2023-12-30,RESOLVED
CMP-002516,803CE8B30,CUST-0097236,Unauthorized Transfer,Customer reported unusual transaction activity.,LOW,2023-10-25,UNDER_REVIEW
CMP-002517,80F9E8A20,CUST-0073535,Unauthorized Transfer,Customer reported unusual transaction activity.,MEDIUM,2022-03-03,UNDER_REVIEW
CMP-002518,801CD4740,CUST-0026870,Identity Concern,Customer reported an unexpected transfer.,CRITICAL,2024-04-18,OPEN
CMP-002519,806108960,CUST-0008214,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2022-12-15,UNDER_REVIEW
CMP-002520,8134AF8B0,CUST-0089921,Identity Concern,Customer reported an unexpected transfer.,LOW,2023-12-27,OPEN
CMP-002521,8008D0100,CUST-0074623,Fraud Report,Customer raised an identity verification concern.,CRITICAL,2022-08-13,RESOLVED
CMP-002522,810D45A20,CUST-0062044,Unauthorized Transfer,Customer raised an identity verification concern.,MEDIUM,2023-06-10,OPEN
CMP-002523,802E8D6F0,CUST-0015821,Identity Concern,Customer reported an unexpected transfer.,HIGH,2022-10-12,RESOLVED
CMP-002524,80FADCD00,CUST-0084458,Suspicious Transaction,Customer reported an unexpected transfer.,CRITICAL,2023-10-26,OPEN
CMP-002525,80FCADD60,CUST-0118015,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2024-02-02,UNDER_REVIEW
CMP-002526,80558F040,CUST-0019828,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2022-07-11,RESOLVED
CMP-002527,803E42B40,CUST-0089848,Identity Concern,Potential fraudulent activity was reported.,HIGH,2023-06-28,OPEN
CMP-002528,811FA2530,CUST-0059227,Unusual Account Activity,Customer reported unusual transaction activity.,HIGH,2024-08-07,UNDER_REVIEW
CMP-002529,807398170,CUST-0023636,Unauthorized Transfer,Customer raised an identity verification concern.,CRITICAL,2022-08-06,RESOLVED
CMP-002530,809281C90,CUST-0117727,Suspicious Transaction,Customer raised an identity verification concern.,HIGH,2022-12-08,UNDER_REVIEW
CMP-002531,8014A5C00,CUST-0117874,Suspicious Transaction,Customer raised an identity verification concern.,CRITICAL,2022-04-11,OPEN
CMP-002532,8072CEEA0,CUST-0043143,Unauthorized Transfer,Customer raised an identity verification concern.,MEDIUM,2022-10-29,RESOLVED
CMP-002533,8015A16F0,CUST-0017487,Unusual Account Activity,Unusual account behaviour was reported.,CRITICAL,2022-10-10,RESOLVED
CMP-002534,80CFA6410,CUST-0107128,Suspicious Transaction,Customer reported unusual transaction activity.,MEDIUM,2023-03-20,OPEN
CMP-002535,80CDBDD10,CUST-0063912,Suspicious Transaction,Customer reported unusual transaction activity.,LOW,2022-08-13,RESOLVED
CMP-002536,806B99B70,CUST-0086590,Unauthorized Transfer,Customer reported unusual transaction activity.,LOW,2022-09-30,UNDER_REVIEW
CMP-002537,80DD030F0,CUST-0047900,Unusual Account Activity,Customer raised an identity verification concern.,CRITICAL,2022-08-20,UNDER_REVIEW
CMP-002538,807FBD070,CUST-0044012,Unauthorized Transfer,Potential fraudulent activity was reported.,CRITICAL,2022-04-14,OPEN
CMP-002539,800370CC0,CUST-0104816,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2022-06-25,RESOLVED
CMP-002540,800E594B0,CUST-0099419,Fraud Report,Customer reported unusual transaction activity.,LOW,2023-09-03,OPEN
CMP-002541,801EEE560,CUST-0014278,Unusual Account Activity,Customer raised an identity verification concern.,HIGH,2023-05-31,RESOLVED
CMP-002542,80D30B850,CUST-0048764,Unauthorized Transfer,Potential fraudulent activity was reported.,LOW,2022-09-02,OPEN
CMP-002543,812878C90,CUST-0097572,Fraud Report,Customer raised an identity verification concern.,MEDIUM,2022-07-11,OPEN
CMP-002544,801359AC0,CUST-0057644,Identity Concern,Customer raised an identity verification concern.,HIGH,2023-11-14,OPEN
CMP-002545,80A96D060,CUST-0015636,Fraud Report,Customer reported unusual transaction activity.,MEDIUM,2022-07-01,RESOLVED
CMP-002546,803EBEF30,CUST-0046870,Suspicious Transaction,Unusual account behaviour was reported.,HIGH,2024-02-18,UNDER_REVIEW
CMP-002547,809FA04F0,CUST-0043367,Suspicious Transaction,Customer raised an identity verification concern.,MEDIUM,2023-08-21,UNDER_REVIEW
CMP-002548,811D00940,CUST-0079077,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2022-04-23,OPEN
CMP-002549,80085AA30,CUST-0073876,Unusual Account Activity,Customer reported an unexpected transfer.,MEDIUM,2023-06-22,OPEN
CMP-002550,8067B0090,CUST-0052556,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2022-04-13,UNDER_REVIEW
CMP-002551,806EE9000,CUST-0072254,Fraud Report,Unusual account behaviour was reported.,HIGH,2024-01-23,RESOLVED
CMP-002552,80D5F5C50,CUST-0109193,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2023-05-14,OPEN
CMP-002553,802929A50,CUST-0046550,Fraud Report,Potential fraudulent activity was reported.,HIGH,2024-04-27,RESOLVED
CMP-002554,809D92040,CUST-0002573,Unusual Account Activity,Customer raised an identity verification concern.,LOW,2024-03-04,UNDER_REVIEW
CMP-002555,8079F1A40,CUST-0018501,Unusual Account Activity,Customer reported unusual transaction activity.,MEDIUM,2023-12-04,UNDER_REVIEW
CMP-002556,8004823C0,CUST-0048175,Unauthorized Transfer,Customer reported an unexpected transfer.,HIGH,2024-05-26,UNDER_REVIEW
CMP-002557,80AC0B060,CUST-0021886,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2022-02-01,UNDER_REVIEW
CMP-002558,80F484DF0,CUST-0113868,Suspicious Transaction,Customer reported an unexpected transfer.,CRITICAL,2022-07-31,RESOLVED
CMP-002559,80B4E10B0,CUST-0057999,Fraud Report,Unusual account behaviour was reported.,CRITICAL,2022-04-21,RESOLVED
CMP-002560,803EE3170,CUST-0073444,Fraud Report,Potential fraudulent activity was reported.,HIGH,2022-06-29,UNDER_REVIEW
CMP-002561,80765CAE0,CUST-0086132,Identity Concern,Potential fraudulent activity was reported.,HIGH,2023-08-27,OPEN
CMP-002562,809D50880,CUST-0075260,Unusual Account Activity,Unusual account behaviour was reported.,HIGH,2022-02-12,RESOLVED
CMP-002563,813B2AC51,CUST-0041195,Identity Concern,Customer raised an identity verification concern.,HIGH,2022-05-06,UNDER_REVIEW
CMP-002564,810D23200,CUST-0086138,Suspicious Transaction,Customer raised an identity verification concern.,MEDIUM,2022-04-23,UNDER_REVIEW
CMP-002565,807826FF0,CUST-0037028,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2023-11-29,RESOLVED
CMP-002566,8079A1990,CUST-0024076,Unauthorized Transfer,Potential fraudulent activity was reported.,CRITICAL,2023-07-26,UNDER_REVIEW
CMP-002567,8006626F0,CUST-0053684,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2022-03-08,OPEN
CMP-002568,801CE8680,CUST-0061299,Fraud Report,Unusual account behaviour was reported.,LOW,2022-08-11,OPEN
CMP-002569,807D82420,CUST-0027887,Fraud Report,Customer reported unusual transaction activity.,CRITICAL,2023-05-16,UNDER_REVIEW
CMP-002570,811455CC0,CUST-0051733,Suspicious Transaction,Customer reported unusual transaction activity.,HIGH,2023-11-08,OPEN
CMP-002571,80B643F70,CUST-0111424,Fraud Report,Unusual account behaviour was reported.,MEDIUM,2022-12-25,OPEN
CMP-002572,80E3E18C0,CUST-0117807,Fraud Report,Customer reported an unexpected transfer.,MEDIUM,2024-01-01,UNDER_REVIEW
CMP-002573,81429A661,CUST-0060784,Suspicious Transaction,Potential fraudulent activity was reported.,MEDIUM,2023-08-23,OPEN
CMP-002574,801A84E90,CUST-0037839,Fraud Report,Customer reported an unexpected transfer.,CRITICAL,2023-04-30,UNDER_REVIEW
CMP-002575,810E25B70,CUST-0025196,Suspicious Transaction,Potential fraudulent activity was reported.,HIGH,2023-02-13,RESOLVED
CMP-002576,802070E20,CUST-0041036,Unauthorized Transfer,Unusual account behaviour was reported.,CRITICAL,2022-11-15,RESOLVED
CMP-002577,813582790,CUST-0104959,Fraud Report,Unusual account behaviour was reported.,MEDIUM,2024-06-15,RESOLVED
CMP-002578,812EAE170,CUST-0057075,Unauthorized Transfer,Potential fraudulent activity was reported.,MEDIUM,2024-02-26,UNDER_REVIEW
CMP-002579,804B57370,CUST-0042591,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2023-07-22,OPEN
CMP-002580,8030794D0,CUST-0006768,Unusual Account Activity,Customer raised an identity verification concern.,MEDIUM,2022-11-01,UNDER_REVIEW
CMP-002581,8107303E0,CUST-0104364,Identity Concern,Customer reported unusual transaction activity.,MEDIUM,2024-03-12,RESOLVED
CMP-002582,80F388EA0,CUST-0012081,Fraud Report,Unusual account behaviour was reported.,HIGH,2023-03-29,UNDER_REVIEW
CMP-002583,8059CA510,CUST-0092519,Identity Concern,Customer raised an identity verification concern.,CRITICAL,2022-12-29,UNDER_REVIEW
CMP-002584,800C3B340,CUST-0055595,Suspicious Transaction,Unusual account behaviour was reported.,LOW,2023-04-18,UNDER_REVIEW
CMP-002585,81320CA50,CUST-0057362,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2022-04-01,OPEN
CMP-002586,80336A150,CUST-0048149,Unusual Account Activity,Potential fraudulent activity was reported.,MEDIUM,2023-08-18,RESOLVED
CMP-002587,804D7BCD0,CUST-0113263,Unusual Account Activity,Potential fraudulent activity was reported.,LOW,2023-07-11,UNDER_REVIEW
CMP-002588,804B235B0,CUST-0083622,Identity Concern,Customer reported unusual transaction activity.,CRITICAL,2022-05-09,RESOLVED
CMP-002589,8018205E0,CUST-0113175,Suspicious Transaction,Customer reported unusual transaction activity.,LOW,2023-04-17,UNDER_REVIEW
CMP-002590,8121D8140,CUST-0117888,Suspicious Transaction,Potential fraudulent activity was reported.,LOW,2024-04-29,UNDER_REVIEW
CMP-002591,8128B29D0,CUST-0089928,Identity Concern,Potential fraudulent activity was reported.,LOW,2023-08-03,OPEN
CMP-002592,80D6A2CC0,CUST-0086910,Unusual Account Activity,Unusual account behaviour was reported.,LOW,2024-01-29,RESOLVED
CMP-002593,800443500,CUST-0080818,Unusual Account Activity,Customer reported an unexpected transfer.,CRITICAL,2022-07-29,OPEN
CMP-002594,804BBCED0,CUST-0058615,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2022-08-17,RESOLVED
CMP-002595,80D2BF4B0,CUST-0041039,Suspicious Transaction,Customer raised an identity verification concern.,MEDIUM,2024-08-17,OPEN
CMP-002596,80457FF90,CUST-0006986,Suspicious Transaction,Customer reported an unexpected transfer.,LOW,2022-03-10,RESOLVED
CMP-002597,80A43F620,CUST-0059249,Unauthorized Transfer,Customer reported an unexpected transfer.,LOW,2022-04-10,UNDER_REVIEW
CMP-002598,803392780,CUST-0085328,Unusual Account Activity,Customer raised an identity verification concern.,CRITICAL,2022-01-26,OPEN
CMP-002599,8135FB460,CUST-0082082,Suspicious Transaction,Potential fraudulent activity was reported.,CRITICAL,2024-08-06,UNDER_REVIEW
CMP-002600,80BE65520,CUST-0092920,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2022-07-08,RESOLVED
CMP-002601,806E46D30,CUST-0076244,Identity Concern,Unusual account behaviour was reported.,LOW,2023-11-29,UNDER_REVIEW
CMP-002602,80FDCB020,CUST-0009501,Suspicious Transaction,Customer reported an unexpected transfer.,MEDIUM,2022-05-30,RESOLVED
CMP-002603,805E45BF0,CUST-0056047,Unauthorized Transfer,Customer reported an unexpected transfer.,MEDIUM,2023-11-05,UNDER_REVIEW
CMP-002604,80C467D10,CUST-0096371,Fraud Report,Potential fraudulent activity was reported.,LOW,2023-05-07,RESOLVED
CMP-002605,801EEA820,CUST-0083073,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2023-05-20,UNDER_REVIEW
CMP-002606,80DBA3420,CUST-0019903,Suspicious Transaction,Customer raised an identity verification concern.,CRITICAL,2023-12-16,UNDER_REVIEW
CMP-002607,804211B00,CUST-0027117,Suspicious Transaction,Potential fraudulent activity was reported.,CRITICAL,2022-06-01,OPEN
CMP-002608,8113C0FA0,CUST-0024022,Identity Concern,Customer reported unusual transaction activity.,HIGH,2023-08-01,OPEN
CMP-002609,809EEBA50,CUST-0084099,Unusual Account Activity,Customer raised an identity verification concern.,LOW,2023-10-23,UNDER_REVIEW
CMP-002610,809256960,CUST-0080205,Unauthorized Transfer,Customer raised an identity verification concern.,CRITICAL,2024-09-12,UNDER_REVIEW
CMP-002611,80513BBD0,CUST-0080922,Unauthorized Transfer,Potential fraudulent activity was reported.,MEDIUM,2022-01-10,UNDER_REVIEW
CMP-002612,809A45D10,CUST-0030798,Unusual Account Activity,Customer raised an identity verification concern.,LOW,2024-07-13,OPEN
CMP-002613,8012DE8D0,CUST-0003618,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2023-11-03,UNDER_REVIEW
CMP-002614,80E505FD0,CUST-0095789,Unauthorized Transfer,Potential fraudulent activity was reported.,HIGH,2024-01-03,UNDER_REVIEW
CMP-002615,8053D0460,CUST-0074707,Identity Concern,Customer raised an identity verification concern.,CRITICAL,2022-03-11,RESOLVED
CMP-002616,801FB2C70,CUST-0070387,Unauthorized Transfer,Unusual account behaviour was reported.,HIGH,2023-11-06,OPEN
CMP-002617,80A84E250,CUST-0026789,Fraud Report,Unusual account behaviour was reported.,HIGH,2023-12-16,RESOLVED
CMP-002618,809302200,CUST-0004084,Identity Concern,Customer reported unusual transaction activity.,LOW,2023-09-25,OPEN
CMP-002619,811A65E30,CUST-0092236,Unauthorized Transfer,Customer reported an unexpected transfer.,LOW,2024-05-22,RESOLVED
CMP-002620,80043AE10,CUST-0011986,Identity Concern,Customer raised an identity verification concern.,HIGH,2022-04-19,OPEN
CMP-002621,811A6BB20,CUST-0101540,Unauthorized Transfer,Customer reported unusual transaction activity.,MEDIUM,2024-03-01,RESOLVED
CMP-002622,80B67C890,CUST-0036811,Identity Concern,Customer raised an identity verification concern.,LOW,2024-07-02,OPEN
CMP-002623,80E560DB0,CUST-0056696,Fraud Report,Customer reported unusual transaction activity.,LOW,2023-09-19,RESOLVED
CMP-002624,80750A520,CUST-0047514,Identity Concern,Potential fraudulent activity was reported.,LOW,2022-03-16,OPEN
CMP-002625,808DBF180,CUST-0058918,Suspicious Transaction,Customer raised an identity verification concern.,CRITICAL,2022-11-25,OPEN
CMP-002626,80771EEB0,CUST-0105966,Unusual Account Activity,Unusual account behaviour was reported.,MEDIUM,2023-10-15,OPEN
CMP-002627,808BF4710,CUST-0022993,Identity Concern,Customer raised an identity verification concern.,HIGH,2022-09-16,OPEN
CMP-002628,807801950,CUST-0006873,Unauthorized Transfer,Customer raised an identity verification concern.,MEDIUM,2022-07-26,OPEN
CMP-002629,8093D4D60,CUST-0113621,Suspicious Transaction,Customer reported unusual transaction activity.,MEDIUM,2023-08-20,OPEN
CMP-002630,800AE06A0,CUST-0090133,Unauthorized Transfer,Customer reported unusual transaction activity.,HIGH,2024-04-09,UNDER_REVIEW
CMP-002631,812426720,CUST-0035265,Unusual Account Activity,Customer reported unusual transaction activity.,HIGH,2023-08-05,OPEN
CMP-002632,812980B80,CUST-0011258,Unusual Account Activity,Customer raised an identity verification concern.,MEDIUM,2023-11-30,OPEN
CMP-002633,8105EED40,CUST-0099462,Identity Concern,Unusual account behaviour was reported.,HIGH,2023-08-08,UNDER_REVIEW
CMP-002634,801A28620,CUST-0006397,Unusual Account Activity,Customer reported an unexpected transfer.,LOW,2023-09-26,UNDER_REVIEW
CMP-002635,8008B4810,CUST-0038123,Identity Concern,Customer reported unusual transaction activity.,LOW,2023-03-14,OPEN
CMP-002636,807DE2650,CUST-0091510,Unusual Account Activity,Potential fraudulent activity was reported.,LOW,2024-03-12,OPEN
CMP-002637,808BB2370,CUST-0027826,Unauthorized Transfer,Customer reported unusual transaction activity.,HIGH,2023-05-26,OPEN
CMP-002638,8073163B0,CUST-0021063,Fraud Report,Potential fraudulent activity was reported.,CRITICAL,2022-08-18,RESOLVED
CMP-002639,8073499F0,CUST-0030357,Suspicious Transaction,Customer reported an unexpected transfer.,HIGH,2023-01-02,OPEN
CMP-002640,81220B830,CUST-0066011,Unusual Account Activity,Customer reported an unexpected transfer.,HIGH,2023-07-02,UNDER_REVIEW
CMP-002641,805937440,CUST-0117209,Suspicious Transaction,Unusual account behaviour was reported.,LOW,2023-09-26,RESOLVED
CMP-002642,80DDA8450,CUST-0021130,Fraud Report,Customer reported unusual transaction activity.,LOW,2023-04-28,UNDER_REVIEW
