relationship_id,account_id,connected_account_id,relationship_type,ownership_percentage,relationship_start_date
REL-0023817,8133391D0,8124D6A30,BENEFICIAL_OWNER,13.74,2023-12-23
REL-0023818,80B41E340,80F734520,BENEFICIAL_OWNER,79.1,2020-12-26
REL-0023819,80B37F0A0,80CFCD350,BUSINESS_ASSOCIATE,23.77,2022-04-22
REL-0023820,8125111D0,802682BE0,BENEFICIAL_OWNER,96.01,2018-04-06
REL-0023821,80BFF0350,8007A8600,RELATED_ACCOUNT,32.91,2020-04-08
REL-0023822,8085E9480,80C226060,BENEFICIAL_OWNER,58.29,2022-01-03
REL-0023823,801F1B4C0,80420AB20,BENEFICIAL_OWNER,61.3,2020-05-15
REL-0023824,8094F2020,8009CB800,SHARED_OWNER,89.55,2020-01-23
REL-0023825,807B15EF0,8017071E0,SHARED_OWNER,72.38,2022-07-16
REL-0023826,804D33A30,80983DB50,SHARED_OWNER,24.84,2021-06-16
REL-0023827,808AF3980,80E42E9E0,BUSINESS_ASSOCIATE,39.09,2021-07-08
REL-0023828,80B4EFA60,80CAC85A0,SHARED_OWNER,83.39,2018-10-18
REL-0023829,80BA927D0,806491FD0,AUTHORIZED_USER,30.91,2023-06-11
REL-0023830,807AF8DE1,805598130,BUSINESS_ASSOCIATE,95.06,2020-11-16
REL-0023831,80DEEF180,8020ACED0,BUSINESS_ASSOCIATE,89.89,2021-03-14
REL-0023832,803852870,80D4B5530,AUTHORIZED_USER,64.83,2022-01-12
REL-0023833,8050D4A40,80C55BA10,SHARED_OWNER,21.56,2024-03-10
REL-0023834,804C5B740,8113D3660,RELATED_ACCOUNT,91.76,2023-01-16
REL-0023835,80AA5A960,808A35440,BUSINESS_ASSOCIATE,77.51,2022-04-15
REL-0023836,80AEF10E0,804005560,RELATED_ACCOUNT,33.72,2018-01-21
REL-0023837,8132BC330,80E9DB0D0,SHARED_OWNER,26.61,2018-12-12
REL-0023838,814467A60,8019C1E00,RELATED_ACCOUNT,96.39,2023-08-22
REL-0023839,808B76910,80417E290,RELATED_ACCOUNT,13.9,2023-11-29
REL-0023840,808E357D0,800341610,AUTHORIZED_USER,56.8,2022-04-11
REL-0023841,808E44ED0,80CE6F140,SHARED_OWNER,48.27,2018-09-23
REL-0023842,80B674DD0,811453AF0,AUTHORIZED_USER,37.65,2024-07-29
REL-0023843,80EBAFEF0,80D33FF20,BENEFICIAL_OWNER,64.69,2019-01-08
REL-0023844,811E4FEB0,804E4F5E0,BENEFICIAL_OWNER,35.09,2024-09-04
REL-0023845,807E10830,80083C810,BENEFICIAL_OWNER,37.87,2018-12-01
REL-0023846,8024C23E0,813E8BEF0,RELATED_ACCOUNT,81.1,2020-11-06
REL-0023847,80F668450,80811A240,AUTHORIZED_USER,47.31,2019-11-23
REL-0023848,8060EFA30,806C38D00,BUSINESS_ASSOCIATE,64.69,2021-07-20
REL-0023849,80A7E3B80,814248991,SHARED_OWNER,91.68,2019-08-06
REL-0023850,80B39A750,80BA894D0,AUTHORIZED_USER,39.66,2023-10-24
REL-0023851,8054D88D0,80EC02410,BENEFICIAL_OWNER,90.3,2023-08-25
REL-0023852,803B7DD30,8030FCF10,RELATED_ACCOUNT,32.09,2024-09-06
REL-0023853,80B3F3A60,803732870,BUSINESS_ASSOCIATE,62.36,2021-11-21
REL-0023854,80E2AC2C0,80A139D00,BUSINESS_ASSOCIATE,15.82,2018-08-20
REL-0023855,80FDC1FC0,80B65BD80,BENEFICIAL_OWNER,49.86,2024-04-17
REL-0023856,809CBE230,809018640,SHARED_OWNER,96.74,2019-11-19
REL-0023857,80DEF1030,807E8A0C0,BUSINESS_ASSOCIATE,39.71,2020-06-07
REL-0023858,81079C290,8098F9190,AUTHORIZED_USER,30.81,2018-09-08
REL-0023859,80D45DF10,810433DB0,RELATED_ACCOUNT,46.14,2019-04-10
REL-0023860,812118D40,8088F0FD0,SHARED_OWNER,81.53,2024-04-07
REL-0023861,80A529DA0,8035E97F0,BUSINESS_ASSOCIATE,60.06,2021-11-06
REL-0023862,8141F6430,812D7A840,RELATED_ACCOUNT,44.84,2023-08-25
REL-0023863,805B381C0,80FF652D0,AUTHORIZED_USER,22.25,2024-08-21
REL-0023864,8069F9140,80DD9CE60,SHARED_OWNER,56.73,2019-06-11
REL-0023865,806369110,80CB31F00,SHARED_OWNER,60.96,2023-01-19
REL-0023866,804F9BCD0,80163E460,BUSINESS_ASSOCIATE,50.87,2019-08-18
REL-0023867,80CF0AF30,810508100,AUTHORIZED_USER,25.09,2022-12-02
REL-0023868,80BAF3BA0,808200C00,BENEFICIAL_OWNER,6.1,2019-02-25
REL-0023869,80FC47B80,8056469C0,BUSINESS_ASSOCIATE,39.58,2023-07-26
REL-0023870,813393D80,80C9CC8E0,RELATED_ACCOUNT,80.24,2023-02-11
REL-0023871,81293FF60,802FED060,RELATED_ACCOUNT,71.46,2022-06-25
REL-0023872,8021BCEB0,81051CB60,BENEFICIAL_OWNER,51.03,2022-12-12
REL-0023873,804F7BAB0,80CDDCDC0,BUSINESS_ASSOCIATE,85.26,2021-10-26
REL-0023874,80A6A3240,805985D80,BUSINESS_ASSOCIATE,46.14,2020-03-31
REL-0023875,8047E05D0,8104EEF30,BUSINESS_ASSOCIATE,13.08,2018-06-28
REL-0023876,810FAB4D0,8060D7030,BENEFICIAL_OWNER,78.99,2020-09-22
REL-0023877,8044D6AD0,80868B9F0,BUSINESS_ASSOCIATE,44.67,2019-04-03
REL-0023878,801158D00,80CEA23B0,SHARED_OWNER,80.85,2023-07-06
REL-0023879,8133055A0,80E9B16F0,BUSINESS_ASSOCIATE,51.68,2020-03-03
REL-0023880,809996000,80010EA50,RELATED_ACCOUNT,15.73,2018-12-11
REL-0023881,805275C00,813DCADB1,RELATED_ACCOUNT,26.74,2024-10-09
REL-0023882,804CDAE30,806DED840,BUSINESS_ASSOCIATE,9.84,2023-07-16
REL-0023883,800064670,800DB2090,SHARED_OWNER,28.2,2022-12-21
REL-0023884,806C3D100,80F6EF6A0,BENEFICIAL_OWNER,28.41,2019-12-10
REL-0023885,806042D30,8092D4EC0,SHARED_OWNER,92.77,2021-07-31
REL-0023886,80846B310,80FAB96C0,BUSINESS_ASSOCIATE,8.16,2023-02-13
REL-0023887,8076F9AA0,810B55920,BUSINESS_ASSOCIATE,18.34,2022-09-22
REL-0023888,80E5B2830,807792B70,AUTHORIZED_USER,78.48,2023-11-26
REL-0023889,80EFCEE30,8010B8950,RELATED_ACCOUNT,46.11,2021-10-14
REL-0023890,81118D560,807604DA0,RELATED_ACCOUNT,62.09,2020-01-28
REL-0023891,8025FE340,80E724350,SHARED_OWNER,28.9,2019-03-23
REL-0023892,8030CED50,80CE16F20,RELATED_ACCOUNT,74.22,2018-05-29
REL-0023893,80EAD7A10,80B0DE0E0,BUSINESS_ASSOCIATE,83.73,2022-11-10
REL-0023894,804ED5B60,812DA1060,AUTHORIZED_USER,13.93,2020-08-20
REL-0023895,80B224D10,8009E5700,BUSINESS_ASSOCIATE,7.39,2020-03-06
REL-0023896,8057B9E70,802D7DFF0,AUTHORIZED_USER,11.71,2023-08-03
REL-0023897,80A07ED70,801C7D830,BENEFICIAL_OWNER,94.37,2020-04-23
REL-0023898,8039A1EE0,8004F2AC0,BUSINESS_ASSOCIATE,62.56,2024-05-14
REL-0023899,80E835390,801957480,BUSINESS_ASSOCIATE,38.4,2021-04-08
REL-0023900,800B75370,8041C5BA0,AUTHORIZED_USER,61.83,2019-09-11
REL-0023901,8003E2010,8080776B0,RELATED_ACCOUNT,5.75,2024-04-07
REL-0023902,812329C00,803DFDED0,SHARED_OWNER,93.1,2022-12-20
REL-0023903,80B9674F0,8035C8980,AUTHORIZED_USER,92.19,2021-12-24
REL-0023904,804BB8F50,808559520,SHARED_OWNER,53.81,2023-01-28
REL-0023905,80A83D620,806AABF40,RELATED_ACCOUNT,9.82,2023-05-16
REL-0023906,80ACCD470,80ED538A0,BUSINESS_ASSOCIATE,60.76,2018-10-24
REL-0023907,80D179BA0,813809630,SHARED_OWNER,85.68,2022-01-09
REL-0023908,803A426B0,8093702E0,SHARED_OWNER,97.09,2021-12-24
REL-0023909,80561BDD0,8000D1060,AUTHORIZED_USER,23.21,2021-04-05
REL-0023910,805FF33D0,81372ABF0,RELATED_ACCOUNT,76.17,2018-04-25
REL-0023911,80A957A70,8012D4270,SHARED_OWNER,74.86,2019-10-10
REL-0023912,806747F10,8033FD3A0,RELATED_ACCOUNT,5.27,2021-12-20
REL-0023913,813BB50A0,8033EC600,BUSINESS_ASSOCIATE,45.02,2022-05-17
REL-0023914,80C58B550,80C99DD80,BUSINESS_ASSOCIATE,15.15,2022-11-06
REL-0023915,810265AE0,809703C30,RELATED_ACCOUNT,64.97,2020-03-13
REL-0023916,811C350B0,809A78B60,BUSINESS_ASSOCIATE,9.9,2021-11-23
REL-0023917,811A83550,80681E490,RELATED_ACCOUNT,20.85,2023-11-18
REL-0023918,80BFF6F00,8086825C0,BENEFICIAL_OWNER,10.18,2022-05-03
REL-0023919,8041DE6F0,8046BF220,AUTHORIZED_USER,98.71,2020-06-18
REL-0023920,8020422A0,805F0B0C0,RELATED_ACCOUNT,45.24,2020-09-22
REL-0023921,805F20D60,811CE3310,RELATED_ACCOUNT,66.1,2018-01-12
REL-0023922,811338330,810408670,RELATED_ACCOUNT,18.73,2021-08-11
REL-0023923,80A574510,8006A6960,BENEFICIAL_OWNER,33.26,2024-05-09
REL-0023924,8002F9790,803B8A000,BENEFICIAL_OWNER,78.92,2021-02-22
REL-0023925,80A5145C0,80D481640,AUTHORIZED_USER,52.87,2018-06-13
REL-0023926,813E328A0,80DFB5140,AUTHORIZED_USER,18.64,2021-09-28
REL-0023927,8137E5FC0,811561A70,SHARED_OWNER,51.35,2024-02-12
REL-0023928,80FD4C0F0,80186F270,RELATED_ACCOUNT,6.63,2019-04-30
REL-0023929,81027A2C0,8001CBEF0,SHARED_OWNER,92.51,2021-09-21
REL-0023930,80D6EB550,8053E6A70,RELATED_ACCOUNT,16.11,2018-11-24
REL-0023931,80488F7A0,8085DD9A0,BENEFICIAL_OWNER,13.05,2021-03-10
REL-0023932,803F06EC0,802A1E430,RELATED_ACCOUNT,15.73,2022-02-07
REL-0023933,80599D600,804420710,BENEFICIAL_OWNER,18.07,2019-08-26
REL-0023934,804D90730,80D019730,RELATED_ACCOUNT,49.29,2023-01-09
REL-0023935,8021FE8F0,803701250,BENEFICIAL_OWNER,58.44,2018-06-09
REL-0023936,80350BD50,811899C10,SHARED_OWNER,62.86,2022-02-16
REL-0023937,81349ADA0,8031228A0,RELATED_ACCOUNT,93.24,2019-06-26
REL-0023938,80FC890B0,813BBE140,RELATED_ACCOUNT,93.55,2022-03-21
REL-0023939,800A14CA0,8145B7030,RELATED_ACCOUNT,65.97,2018-11-16
REL-0023940,80833BEB0,8107A7C50,BENEFICIAL_OWNER,75.9,2022-04-04
REL-0023941,80860AEE0,809918770,BUSINESS_ASSOCIATE,93.96,2018-05-16
REL-0023942,801E4E870,80C5C8EF0,AUTHORIZED_USER,19.75,2022-02-20
REL-0023943,804213F00,810CB9C60,BUSINESS_ASSOCIATE,40.39,2021-08-23
REL-0023944,80C358E20,81256A620,BENEFICIAL_OWNER,85.59,2019-07-09
REL-0023945,811F8EE20,8066797D0,RELATED_ACCOUNT,40.11,2020-02-25
REL-0023946,8047354F0,810BA88D0,RELATED_ACCOUNT,67.62,2018-04-26
REL-0023947,80D2A6BB0,80983B900,AUTHORIZED_USER,52.72,2020-12-10
REL-0023948,80F665A40,808F23160,AUTHORIZED_USER,35.9,2022-11-26
REL-0023949,804BB89E0,80BD33D00,BUSINESS_ASSOCIATE,16.13,2019-12-18
REL-0023950,807E60B90,80A2C01B0,BUSINESS_ASSOCIATE,18.81,2019-03-11
REL-0023951,80EFCFA00,80A5A9FA0,BUSINESS_ASSOCIATE,96.11,2022-07-21
REL-0023952,80F2A9F10,8040AB740,RELATED_ACCOUNT,74.54,2021-10-09
REL-0023953,80989B750,80D2D0640,BENEFICIAL_OWNER,82.26,2018-11-24
REL-0023954,80E84B690,804769F20,SHARED_OWNER,20.75,2021-01-02
REL-0023955,8091CD250,80E2150C0,BENEFICIAL_OWNER,82.99,2020-05-29
REL-0023956,811646010,80A728DD0,RELATED_ACCOUNT,13.66,2019-04-24
REL-0023957,8034820A0,809897860,RELATED_ACCOUNT,63.2,2018-12-19
REL-0023958,8008C1890,804C70C30,AUTHORIZED_USER,92.59,2024-03-16
REL-0023959,80DBE5390,80F8D3C60,SHARED_OWNER,50.0,2021-03-07
REL-0023960,801844F80,8082B9510,AUTHORIZED_USER,44.02,2019-03-25
REL-0023961,804F2B010,812463580,BENEFICIAL_OWNER,7.23,2020-08-28
REL-0023962,806C34B00,801FF76D0,AUTHORIZED_USER,18.85,2019-12-25
REL-0023963,80E0E4D50,80E9A91E0,RELATED_ACCOUNT,6.28,2022-06-26
REL-0023964,806C01950,80E67D580,BENEFICIAL_OWNER,69.03,2024-08-23
REL-0023965,80CD0FE40,8037E1E00,AUTHORIZED_USER,43.4,2018-10-10
REL-0023966,8070DEBA0,805A5E740,BENEFICIAL_OWNER,75.58,2019-01-07
REL-0023967,80234C5B0,8125D3B10,BENEFICIAL_OWNER,9.77,2021-10-20
REL-0023968,80F692AD0,80CC8D570,SHARED_OWNER,97.85,2022-01-15
REL-0023969,8147506A1,80AA5A960,RELATED_ACCOUNT,62.98,2020-03-31
REL-0023970,8027D6F90,8110853E0,BENEFICIAL_OWNER,39.96,2020-05-02
REL-0023971,810FDA680,80032E6E0,BUSINESS_ASSOCIATE,46.18,2020-05-26
REL-0023972,80A4D1AD0,8128BA7F0,AUTHORIZED_USER,38.08,2022-11-14
REL-0023973,80184CB30,81108C980,BENEFICIAL_OWNER,53.13,2023-04-26
REL-0023974,80D2E8AC0,80768DBB0,BENEFICIAL_OWNER,40.05,2020-05-30
REL-0023975,80432E530,803EC3610,RELATED_ACCOUNT,8.56,2021-07-08
REL-0023976,8112E54F0,80FFE5450,BUSINESS_ASSOCIATE,80.99,2018-02-03
REL-0023977,81263B410,80ADAF530,BENEFICIAL_OWNER,44.99,2024-10-20
REL-0023978,801FE8330,80C5BBB00,AUTHORIZED_USER,36.53,2024-05-07
REL-0023979,804DBD310,813E13F70,AUTHORIZED_USER,24.07,2018-07-03
REL-0023980,80ABA4F90,8022356F0,AUTHORIZED_USER,23.66,2024-02-06
REL-0023981,8026875B0,809C26750,AUTHORIZED_USER,17.43,2019-09-16
REL-0023982,8020AFCC0,80CB6C290,SHARED_OWNER,6.0,2020-02-12
REL-0023983,80A92C9C0,80BFDD150,BUSINESS_ASSOCIATE,90.56,2018-12-18
REL-0023984,80D9AC340,807DE3AD0,SHARED_OWNER,87.84,2023-03-08
REL-0023985,8113F2730,8115AD310,BENEFICIAL_OWNER,96.54,2024-09-14
REL-0023986,805C54DE0,812B7FF90,RELATED_ACCOUNT,93.76,2024-06-08
REL-0023987,80F0996A0,809B295D0,AUTHORIZED_USER,71.56,2018-10-28
REL-0023988,811E48740,804A4C520,SHARED_OWNER,81.52,2019-08-11
REL-0023989,804FBD5F0,803ABB580,SHARED_OWNER,5.64,2023-08-30
REL-0023990,801AAFAD0,80A9491C0,RELATED_ACCOUNT,59.38,2018-01-07
REL-0023991,804991821,80D961B30,SHARED_OWNER,41.89,2021-02-07
REL-0023992,8054AA1D0,8120A87C0,BENEFICIAL_OWNER,15.94,2020-04-04
REL-0023993,808A657F0,801622710,BUSINESS_ASSOCIATE,12.05,2021-07-31
REL-0023994,803AC9490,80AA71F60,AUTHORIZED_USER,55.09,2019-04-08
REL-0023995,80EB22E50,80F02EC60,SHARED_OWNER,69.01,2019-06-20
REL-0023996,8047B05F0,80C855360,AUTHORIZED_USER,8.9,2022-10-14
REL-0023997,80EAF70C0,8053C1530,SHARED_OWNER,18.27,2022-05-19
REL-0023998,8055DBB20,801060C40,AUTHORIZED_USER,70.79,2021-03-23
REL-0023999,802AA75A0,800C346A0,RELATED_ACCOUNT,34.69,2022-11-10
REL-0024000,813D29BD1,801559870,RELATED_ACCOUNT,36.97,2023-09-26
REL-0024001,811376080,80579ACE0,SHARED_OWNER,24.05,2024-01-10
REL-0024002,8025C2B50,80987C460,BENEFICIAL_OWNER,58.21,2023-03-25
REL-0024003,80EA75C30,80E97F1E0,BENEFICIAL_OWNER,26.81,2018-03-30
REL-0024004,80C83B6D0,80AB8C3D0,BENEFICIAL_OWNER,49.3,2022-02-21
REL-0024005,80AE03FE0,80D9AB2D0,AUTHORIZED_USER,30.78,2021-02-11
REL-0024006,80125D6D0,80B9A3B90,RELATED_ACCOUNT,6.09,2020-03-01
REL-0024007,808B3BB30,80E8B24E0,RELATED_ACCOUNT,66.5,2018-11-28
REL-0024008,803261320,804C10380,BENEFICIAL_OWNER,34.31,2019-08-19
REL-0024009,8049C9340,804213400,BENEFICIAL_OWNER,36.65,2024-09-11
REL-0024010,8127C5770,8081AC140,AUTHORIZED_USER,92.83,2018-09-01
REL-0024011,8132D0C90,802A18A10,SHARED_OWNER,90.57,2019-05-02
REL-0024012,809078920,807C9D3F0,SHARED_OWNER,27.98,2022-04-28
REL-0024013,8087F1F90,814780F31,BUSINESS_ASSOCIATE,72.56,2019-07-13
REL-0024014,80E19C9E0,80A2A21C0,AUTHORIZED_USER,59.47,2018-04-28
REL-0024015,801A59A90,8019ED7B0,BENEFICIAL_OWNER,23.64,2022-06-16
REL-0024016,80B23B550,80B34DAF0,RELATED_ACCOUNT,90.07,2024-11-03
REL-0024017,8122BACC0,810CF6270,BENEFICIAL_OWNER,8.21,2018-02-02
REL-0024018,80EC7A510,802F49900,BUSINESS_ASSOCIATE,42.07,2024-06-13
REL-0024019,81193FA60,811324F50,RELATED_ACCOUNT,24.14,2018-09-14
REL-0024020,811ADB200,806BB55F0,BUSINESS_ASSOCIATE,39.32,2023-07-14
REL-0024021,801B3E360,80DD2E010,AUTHORIZED_USER,38.33,2021-02-01
REL-0024022,80EE57A60,80626EA10,AUTHORIZED_USER,96.78,2022-11-28
REL-0024023,80768AEB0,8137421C1,BENEFICIAL_OWNER,75.93,2021-12-23
REL-0024024,801966180,812D54E10,BENEFICIAL_OWNER,60.9,2022-10-19
REL-0024025,8010B4CE0,80E0FCA10,BUSINESS_ASSOCIATE,91.65,2021-01-16
REL-0024026,80835AF20,800B0F090,BENEFICIAL_OWNER,10.54,2018-08-09
REL-0024027,803870460,81017B0A0,RELATED_ACCOUNT,58.13,2023-01-07
REL-0024028,80ED8BCC0,8026E9AB0,BENEFICIAL_OWNER,49.85,2018-01-01
REL-0024029,8057A5F30,8076D0B20,BENEFICIAL_OWNER,68.25,2024-05-30
REL-0024030,802679190,807D33F80,RELATED_ACCOUNT,14.67,2023-04-15
REL-0024031,806EEF2E0,804CDBCA0,RELATED_ACCOUNT,32.57,2021-02-22
REL-0024032,813596380,81137A460,BENEFICIAL_OWNER,41.14,2022-08-08
REL-0024033,813B05FE0,81224F3F0,AUTHORIZED_USER,35.15,2019-04-25
REL-0024034,80170E290,80831F410,SHARED_OWNER,83.25,2018-04-06
REL-0024035,813A61D80,812502D40,BENEFICIAL_OWNER,75.67,2024-01-16
REL-0024036,811371BB0,80FF28080,AUTHORIZED_USER,8.7,2021-12-01
REL-0024037,8000E56A1,80D272F10,BENEFICIAL_OWNER,8.04,2024-01-05
REL-0024038,804572930,809832080,RELATED_ACCOUNT,43.41,2018-08-11
REL-0024039,806629BE0,80CEBCF30,BUSINESS_ASSOCIATE,60.28,2021-11-19
REL-0024040,80FF2CC50,80B70EA30,RELATED_ACCOUNT,31.11,2020-06-15
REL-0024041,807E099B0,80A88D0E0,RELATED_ACCOUNT,54.99,2023-03-16
REL-0024042,814435391,809053970,BENEFICIAL_OWNER,9.43,2018-08-08
REL-0024043,8029882D0,80390ABF0,BENEFICIAL_OWNER,67.99,2019-07-10
REL-0024044,8128FFE70,813F01DC0,BENEFICIAL_OWNER,19.4,2024-09-20
REL-0024045,80E18B0E0,80A9FBBB0,RELATED_ACCOUNT,82.7,2022-04-27
REL-0024046,800A56D10,80A365780,SHARED_OWNER,18.19,2022-06-30
REL-0024047,809013F20,80690DB80,SHARED_OWNER,85.75,2022-02-06
REL-0024048,8024564C0,80B6EACF0,AUTHORIZED_USER,14.6,2023-04-14
REL-0024049,8100C7580,80493ECE0,AUTHORIZED_USER,17.33,2023-08-07
REL-0024050,80181E830,814217750,BENEFICIAL_OWNER,91.12,2018-11-18
REL-0024051,805745950,80BFDA0E0,AUTHORIZED_USER,49.32,2021-02-26
REL-0024052,8065F0B50,8112A6C30,RELATED_ACCOUNT,8.37,2022-07-20
REL-0024053,80EA13220,80D41D4B0,RELATED_ACCOUNT,54.51,2019-03-19
REL-0024054,80CBFFCE0,802E45640,AUTHORIZED_USER,11.79,2020-09-03
REL-0024055,8100A46F0,8077104A0,AUTHORIZED_USER,11.5,2022-07-04
REL-0024056,81316D850,80072E100,BENEFICIAL_OWNER,86.48,2024-06-14
REL-0024057,8081E6E20,80A3E7AC0,BUSINESS_ASSOCIATE,79.18,2022-08-24
REL-0024058,8135D7EA0,80B45A190,AUTHORIZED_USER,84.18,2020-10-26
REL-0024059,80146AF70,80D86DE40,RELATED_ACCOUNT,92.36,2023-05-15
REL-0024060,805791710,80E0949B0,BUSINESS_ASSOCIATE,45.46,2019-11-20
REL-0024061,80BCC3AA0,803042E00,BUSINESS_ASSOCIATE,16.47,2019-05-18
REL-0024062,807556C50,80E8B1DC0,BUSINESS_ASSOCIATE,42.07,2024-05-16
REL-0024063,813958EF0,800B235E0,AUTHORIZED_USER,61.72,2020-06-11
REL-0024064,801085B50,8001E47C0,BUSINESS_ASSOCIATE,53.3,2021-01-27
REL-0024065,811218BB0,80405E260,BENEFICIAL_OWNER,67.7,2022-03-05
REL-0024066,80B9E55C0,809A2B790,BENEFICIAL_OWNER,43.84,2023-12-17
REL-0024067,804CFD8E0,80D908710,AUTHORIZED_USER,62.84,2023-02-13
REL-0024068,803099FC0,809C25580,BENEFICIAL_OWNER,15.83,2023-11-24
REL-0024069,80A520050,8111336E0,AUTHORIZED_USER,47.83,2021-05-05
REL-0024070,805A5E520,802D7BDA0,RELATED_ACCOUNT,34.4,2020-09-28
REL-0024071,803B4A6F0,8082B1BB0,AUTHORIZED_USER,99.04,2023-10-13
REL-0024072,8079C0B20,809DA45B0,BUSINESS_ASSOCIATE,59.29,2018-08-21
REL-0024073,806391330,801F58930,AUTHORIZED_USER,59.57,2018-07-03
REL-0024074,80B3938F0,80E7EC830,AUTHORIZED_USER,61.7,2022-05-16
REL-0024075,80142BCD0,80E59A460,BUSINESS_ASSOCIATE,57.4,2020-02-25
REL-0024076,801211F90,8034B80A0,AUTHORIZED_USER,20.28,2021-03-12
REL-0024077,80C1E30B0,81166D610,RELATED_ACCOUNT,30.77,2024-01-09
REL-0024078,800E8B7F0,80680CB80,BENEFICIAL_OWNER,21.21,2020-06-28
REL-0024079,802A10140,80EF02C20,BENEFICIAL_OWNER,89.99,2021-02-03
REL-0024080,806E61620,801AF2B50,RELATED_ACCOUNT,95.03,2019-10-30
REL-0024081,811F61570,808058CB0,RELATED_ACCOUNT,96.01,2022-08-30
REL-0024082,800DE23E0,810E34190,RELATED_ACCOUNT,80.37,2021-05-04
REL-0024083,809347E60,804383630,BENEFICIAL_OWNER,46.38,2021-03-16
REL-0024084,805987290,812C6D880,RELATED_ACCOUNT,20.14,2018-06-03
REL-0024085,800AB2F10,808A752B0,BENEFICIAL_OWNER,5.57,2022-09-16
REL-0024086,8114D7410,81332B6F0,SHARED_OWNER,26.36,2019-07-29
REL-0024087,805C935B0,809117AF0,BUSINESS_ASSOCIATE,56.43,2023-08-21
REL-0024088,80A392AE0,810566050,BENEFICIAL_OWNER,32.98,2018-12-06
REL-0024089,80205A0B0,810E37640,SHARED_OWNER,58.44,2021-12-06
REL-0024090,8076CE020,80600A3C0,BENEFICIAL_OWNER,40.35,2019-07-31
REL-0024091,809639B70,80BE8D760,BENEFICIAL_OWNER,53.35,2023-09-24
REL-0024092,806CB6DF0,80D22A3F0,BUSINESS_ASSOCIATE,38.56,2018-05-23
REL-0024093,808F97B80,80240F960,BUSINESS_ASSOCIATE,14.29,2024-09-24
REL-0024094,8020DC8D0,8021F0F10,RELATED_ACCOUNT,49.49,2021-04-30
REL-0024095,80244CD10,80D15BF80,RELATED_ACCOUNT,8.56,2019-02-19
REL-0024096,80BDF86A0,803969740,SHARED_OWNER,78.27,2019-04-23
REL-0024097,800068B80,808874550,SHARED_OWNER,55.89,2023-06-23
REL-0024098,80E084530,8084EFCA0,BENEFICIAL_OWNER,19.55,2020-08-16
REL-0024099,8094DAAE0,813428541,RELATED_ACCOUNT,33.18,2023-07-23
REL-0024100,8005E1750,80B4C61E0,BUSINESS_ASSOCIATE,29.75,2022-04-05
REL-0024101,800DB5B30,8113497C0,SHARED_OWNER,70.6,2022-05-10
REL-0024102,801B1B830,80933F1F0,RELATED_ACCOUNT,49.38,2024-07-20
REL-0024103,80F720460,802620FE0,RELATED_ACCOUNT,21.95,2020-12-10
REL-0024104,808642A00,80E4F15C0,AUTHORIZED_USER,45.06,2021-05-04
REL-0024105,80B633E10,806218CD0,SHARED_OWNER,90.47,2019-05-14
REL-0024106,811A53120,8078758B0,SHARED_OWNER,99.04,2021-07-02
REL-0024107,80A7E9760,8086319F0,BENEFICIAL_OWNER,18.47,2018-05-30
REL-0024108,80221EBA0,801E57800,BENEFICIAL_OWNER,74.63,2023-07-16
REL-0024109,807592880,8123D6100,AUTHORIZED_USER,24.72,2023-12-30
REL-0024110,803DCE860,803B97AE0,BENEFICIAL_OWNER,60.53,2018-09-27
REL-0024111,81304CF90,805F91680,AUTHORIZED_USER,77.49,2019-08-07
REL-0024112,80A115190,802E16740,BUSINESS_ASSOCIATE,15.31,2023-08-25
REL-0024113,80FDFCB70,811EBB870,RELATED_ACCOUNT,68.7,2019-02-01
REL-0024114,8061645C0,801E06880,SHARED_OWNER,75.41,2022-08-12
REL-0024115,803C54910,80D2A2F50,RELATED_ACCOUNT,27.28,2018-06-21
REL-0024116,80B79D7E0,8080FCF80,BENEFICIAL_OWNER,42.31,2022-04-30
REL-0024117,813445D71,8123D8EE0,BENEFICIAL_OWNER,15.03,2023-01-28
REL-0024118,8105A0110,811065DD0,RELATED_ACCOUNT,7.66,2020-02-12
REL-0024119,800245D00,811F08EE0,RELATED_ACCOUNT,32.11,2018-10-09
REL-0024120,804B69080,8010D4440,AUTHORIZED_USER,70.77,2020-11-26
REL-0024121,813A2AF40,8129187F0,BUSINESS_ASSOCIATE,48.1,2019-10-01
REL-0024122,80D3AF280,801A73050,SHARED_OWNER,72.96,2024-04-10
REL-0024123,80D588E60,807DE9810,RELATED_ACCOUNT,74.91,2023-09-27
REL-0024124,800FCF900,802E34D80,BENEFICIAL_OWNER,67.62,2019-04-23
REL-0024125,807EB6FB0,80AA66C10,BUSINESS_ASSOCIATE,48.15,2023-02-09
REL-0024126,80CBB89B0,80440B520,RELATED_ACCOUNT,57.45,2019-03-09
REL-0024127,805F111C0,808375290,BENEFICIAL_OWNER,99.44,2024-10-04
REL-0024128,80418E5A0,801D88A20,BENEFICIAL_OWNER,60.17,2018-11-02
REL-0024129,80C1D8110,811E13810,BUSINESS_ASSOCIATE,42.47,2021-05-26
REL-0024130,80C3CB1A0,8059674B0,SHARED_OWNER,37.89,2024-08-11
REL-0024131,806785EC0,80947B420,RELATED_ACCOUNT,10.05,2024-08-19
REL-0024132,80855BB10,8064407B0,BUSINESS_ASSOCIATE,11.42,2024-07-23
REL-0024133,80829F190,80E273580,BUSINESS_ASSOCIATE,44.43,2021-01-14
REL-0024134,800A77350,80AA06760,BENEFICIAL_OWNER,27.86,2023-02-09
